V_G_V,E_MVcm,P_uCcm2
-3.625000000000000000e+00,9.295947816690419696e-01,7.835764213133890044e-01
-3.600000000000000089e+00,9.218329891240619745e-01,7.787009591417940468e-01
-3.575000000000000178e+00,9.140853643536850370e-01,7.737676242849669261e-01
-3.549999999999999822e+00,9.063520274172649493e-01,7.687759886458159775e-01
-3.524999999999999911e+00,8.986330985128179183e-01,7.637256271307720779e-01
-3.500000000000000000e+00,8.909286979716319888e-01,7.586161178260240057e-01
-3.475000000000000089e+00,8.832389462535369384e-01,7.534470421767699433e-01
-3.450000000000000178e+00,8.755639639437369226e-01,7.482179851701009632e-01
-3.424999999999999822e+00,8.679038717511399215e-01,7.429285355215340392e-01
-3.399999999999999911e+00,8.602587905138959767e-01,7.375782858692129240e-01
-3.375000000000000000e+00,8.526288411895229791e-01,7.321668329604230641e-01
-3.350000000000000089e+00,8.450141448583319281e-01,7.266937778497029043e-01
-3.325000000000000178e+00,8.374148227303099823e-01,7.211587261023270079e-01
-3.299999999999999822e+00,8.298309961508709698e-01,7.155612880000489229e-01
-3.274999999999999911e+00,8.222627866086700266e-01,7.099010787513639897e-01
-3.250000000000000000e+00,8.147103157454540501e-01,7.041777187063750221e-01
-3.225000000000000089e+00,8.071737053753289537e-01,6.983908335819889457e-01
-3.200000000000000178e+00,7.996530774895950211e-01,6.925400546798169410e-01
-3.174999999999999822e+00,7.921485698753819582e-01,6.866250314934880805e-01
-3.149999999999999911e+00,7.846603461607249974e-01,6.806454408144889667e-01
-3.125000000000000000e+00,7.771885300271988983e-01,6.746009347487819108e-01
-3.100000000000000089e+00,7.697332431907218941e-01,6.684911701861969702e-01
-3.075000000000000178e+00,7.622946077566089551e-01,6.623158108814279910e-01
-3.049999999999999822e+00,7.548727462519269071e-01,6.560745277206679882e-01
-3.024999999999999911e+00,7.474677816599319957e-01,6.497669989946870395e-01
-3.000000000000000000e+00,7.400798374612469477e-01,6.433929106825290178e-01
-2.975000000000000089e+00,7.327090376808739203e-01,6.369519567455880216e-01
-2.950000000000000178e+00,7.253555069427519708e-01,6.304438394340390328e-01
-2.924999999999999822e+00,7.180193705318910213e-01,6.238682696062819444e-01
-2.899999999999999911e+00,7.107007544666389398e-01,6.172249670643810138e-01
-2.875000000000000000e+00,7.033997855795439680e-01,6.105136609049709451e-01
-2.850000000000000089e+00,6.961165916080790383e-01,6.037340898876010220e-01
-2.825000000000000178e+00,6.888513012953189074e-01,5.968860028215350333e-01
-2.799999999999999822e+00,6.816040444980518975e-01,5.899691589695640337e-01
-2.774999999999999911e+00,6.743749523064959117e-01,5.829833284736690713e-01
-2.750000000000000000e+00,6.671641571699549189e-01,5.759282927980869937e-01
-2.725000000000000089e+00,6.599717930349979778e-01,5.688038451970550691e-01
-2.700000000000000178e+00,6.527979954930900330e-01,5.616097912054009988e-01
-2.674999999999999822e+00,6.456429019409140047e-01,5.543459491562859887e-01
-2.649999999999999911e+00,6.385066517553699139e-01,5.470121507295159224e-01
-2.625000000000000000e+00,6.313893864830989466e-01,5.396082415317829950e-01
-2.600000000000000089e+00,6.242912500499290251e-01,5.321340817161280823e-01
-2.575000000000000178e+00,6.172123889878470271e-01,5.245895466401410134e-01
-2.549999999999999822e+00,6.101529526868709752e-01,5.169745275728250267e-01
-2.524999999999999911e+00,6.031130936699430345e-01,5.092889324507049453e-01
-2.500000000000000000e+00,5.960929678989320690e-01,5.015326866947170670e-01
-2.475000000000000089e+00,5.890927351009419555e-01,4.937057340790640403e-01
-2.450000000000000178e+00,5.821125591309009861e-01,4.858080376726410243e-01
-2.424999999999999822e+00,5.751526083758670138e-01,4.778395808632739383e-01
-2.399999999999999911e+00,5.682130561958229631e-01,4.698003684632460208e-01
-2.375000000000000000e+00,5.612940814110479737e-01,4.616904279122090449e-01
-2.350000000000000089e+00,5.543958688355219433e-01,4.535098105820590253e-01
-2.325000000000000178e+00,5.475186098674920121e-01,4.452585932025490134e-01
-2.299999999999999822e+00,5.406625031410750015e-01,4.369368794188340233e-01
-2.274999999999999911e+00,5.338277552422909800e-01,4.285448014921999782e-01
-2.250000000000000000e+00,5.270145815034910086e-01,4.200825221689090117e-01
-2.225000000000000089e+00,5.202232068811469823e-01,4.115502367324900268e-01
-2.200000000000000178e+00,5.134538669234849362e-01,4.029481752574869957e-01
-2.174999999999999822e+00,5.067068088465059850e-01,3.942766050991819982e-01
-2.149999999999999911e+00,4.999822927238689596e-01,3.855358336391009888e-01
-2.125000000000000000e+00,4.932805928092119374e-01,3.767262113242610400e-01
-2.100000000000000089e+00,4.866019990090940106e-01,3.678481350399919747e-01
-2.075000000000000178e+00,4.799468185275350129e-01,3.589020518623090017e-01
-2.049999999999999822e+00,4.733153777120899797e-01,3.498884632508370007e-01
-2.024999999999999911e+00,4.667080241348869341e-01,3.408079297518850082e-01
-2.000000000000000000e+00,4.601251289468389905e-01,3.316610762924690481e-01
-1.975000000000000089e+00,4.535670895489529730e-01,3.224485981590690109e-01
-1.949999999999999956e+00,4.470343326231839831e-01,3.131712677588370242e-01
-1.925000000000000044e+00,4.405273175706589384e-01,3.038299422744950018e-01
-1.899999999999999911e+00,4.340465404018459816e-01,2.944255723258950019e-01
-1.875000000000000000e+00,4.275925381441039730e-01,2.849592117880859754e-01
-1.850000000000000089e+00,4.211658938287409781e-01,2.754320289193339932e-01
-1.824999999999999956e+00,4.147672421529379760e-01,2.658453190108280295e-01
-1.800000000000000044e+00,4.083972759203640113e-01,2.562005187949539797e-01
-1.774999999999999911e+00,4.020567533908649960e-01,2.464992229034149718e-01
-1.750000000000000000e+00,3.957465066872559722e-01,2.367432027107130021e-01
-1.725000000000000089e+00,3.894674514390670250e-01,2.269344279674009868e-01
-1.699999999999999956e+00,3.832205978665009782e-01,2.170750916876650061e-01
-1.675000000000000044e+00,3.770070635630499711e-01,2.071676388696799820e-01
-1.649999999999999911e+00,3.708280882691590286e-01,1.972147997143720022e-01
-1.625000000000000000e+00,3.646850510107739751e-01,1.872196281772530169e-01
-1.600000000000000089e+00,3.585794900322650247e-01,1.771855468254849852e-01
-1.574999999999999956e+00,3.525131260295279456e-01,1.671163991512550073e-01
-1.550000000000000044e+00,3.464878892436439872e-01,1.570165106443919822e-01
-1.524999999999999911e+00,3.405059510482170149e-01,1.468907601151950015e-01
-1.500000000000000000e+00,3.345697607278569907e-01,1.367446629384549972e-01
-1.475000000000000089e+00,3.286820882351879636e-01,1.265844681174149999e-01
-1.450000000000009948e+00,3.228460738328169932e-01,1.164172713499140033e-01
-1.425000000000010036e+00,3.170652856198459824e-01,1.062511465230509961e-01
-1.400000000000009903e+00,3.113437859805910368e-01,9.609529820767630237e-02
-1.375000000000009992e+00,3.056862079355169848e-01,8.596023768261909503e-02
-1.350000000000010081e+00,3.000978419227329774e-01,7.585798422810720310e-02
-1.325000000000009948e+00,2.945847329256239822e-01,6.580229224326560045e-02
-1.300000000000010036e+00,2.891537862148049753e-01,5.580890151597669990e-02
-1.275000000000009903e+00,2.838128776261749642e-01,4.589580315811199462e-02
-1.250000000000009992e+00,2.785709602300899812e-01,3.608350528799039725e-02
-1.225000000000010081e+00,2.734381528283309493e-01,2.639526905068549992e-02
-1.200000000000009948e+00,2.684257858646709738e-01,1.685726464685600307e-02
-1.175000000000010036e+00,2.635463662470929891e-01,7.498566750057460498e-03
-1.150000000000009903e+00,2.588134045831300134e-01,-1.649130716397379957e-03
-1.125000000000009992e+00,2.542410297518649664e-01,-1.055224263459079992e-02
-1.100000000000010081e+00,2.498433061844589909e-01,-1.917665119886740113e-02
-1.075000000000009948e+00,2.456331884282290101e-01,-2.748985003624970086e-02
-1.050000000000010036e+00,2.416211244924129642e-01,-3.546387659550589988e-02
-1.025000000000009903e+00,2.378134750663549735e-01,-4.307871413287839985e-02
-1.000000000000009992e+00,2.342111210668630095e-01,-5.032540642081040350e-02
-9.750000000000069722e-01,2.308087690889669974e-01,-5.720781323067840318e-02
-9.500000000000069500e-01,2.275953689022029713e-01,-6.374209198263210141e-02
-9.250000000000070388e-01,2.245556819780969993e-01,-6.995374280810461032e-02
-9.000000000000070166e-01,2.216725838619859890e-01,-7.587301102286229948e-02
-8.750000000000069944e-01,2.189294585258319825e-01,-8.152995099128389211e-02
-8.500000000000069722e-01,2.163121771732569865e-01,-8.695022486793770045e-02
-8.250000000000069500e-01,2.138104945255090150e-01,-9.215202807502689830e-02
-8.000000000000070388e-01,2.114190093138020032e-01,-9.714387893345910463e-02
-7.750000000000070166e-01,2.091380136066559869e-01,-1.019226205311749983e-01
-7.500000000000079936e-01,2.069746207406009952e-01,-1.064708243059609982e-01
-7.250000000000079714e-01,2.049445613587399795e-01,-1.107527669753569921e-01
-7.000000000000079492e-01,2.030749142781829719e-01,-1.147084035325460077e-01
-6.750000000000080380e-01,2.014073654723929907e-01,-1.182462012563159914e-01
-6.500000000000080158e-01,1.999989916598720052e-01,-1.212412878845550018e-01
-6.250000000000079936e-01,1.989110740255489729e-01,-1.235593505590820013e-01
-6.000000000000079714e-01,1.981728894450310030e-01,-1.251344470944480147e-01
-5.750000000000079492e-01,1.977390710167969967e-01,-1.260609649657300213e-01
-5.500000000000080380e-01,1.975054756483449747e-01,-1.265601559164920009e-01
-5.250000000000080158e-01,1.973750397073990026e-01,-1.268390144011750098e-01
-5.000000000000079936e-01,1.972900567151439910e-01,-1.270207615333069917e-01
-4.750000000000090261e-01,1.972235658675129955e-01,-1.271629976852160226e-01
-4.500000000000090039e-01,1.971643189736019819e-01,-1.272897603214730167e-01
-4.250000000000089817e-01,1.971078392111109689e-01,-1.274106179732009958e-01
-4.000000000000090150e-01,1.970523734065940114e-01,-1.275293182636169920e-01
-3.750000000000089928e-01,1.969972334788510082e-01,-1.276473322530509991e-01
-3.500000000000090261e-01,1.969421417706599953e-01,-1.277652536706410102e-01
-3.250000000000090039e-01,1.968869756854569886e-01,-1.278833447711089921e-01
-3.000000000000089817e-01,1.968316674805780098e-01,-1.280017505621690033e-01
-2.750000000000090150e-01,1.967761629204679841e-01,-1.281205872180160021e-01
-2.500000000000089928e-01,1.967204000533859798e-01,-1.282399874852609978e-01
-2.250000000000089984e-01,1.966642898091129910e-01,-1.283601422229669886e-01
-2.000000000000100031e-01,1.966076831961849902e-01,-1.284813706574010062e-01
-1.750000000000100087e-01,1.965502990176909992e-01,-1.286042752083750018e-01
-1.500000000000099865e-01,1.964915515858700057e-01,-1.287301105263879974e-01
-1.250000000000099920e-01,1.964301287512209837e-01,-1.288616874175310123e-01
-1.000000000000099976e-01,1.963629477145299729e-01,-1.290056098728250000e-01
-7.500000000000990596e-02,1.962825762289789888e-01,-1.291778006878180063e-01
-5.000000000001000172e-02,1.961709950356270160e-01,-1.294168708817449998e-01
-2.500000000001010095e-02,1.959854168416209907e-01,-1.298145358757600010e-01
-1.021405182655140073e-14,1.956309551615359743e-01,-1.305743465886470001e-01
2.499999999998970060e-02,1.949283314870969841e-01,-1.320816204121630089e-01
4.999999999999010097e-02,1.936318125260290124e-01,-1.348671721790410116e-01
7.499999999999039380e-02,1.915567878819249836e-01,-1.393370108016329934e-01
9.999999999999080458e-02,1.887000303388149947e-01,-1.455145098929180036e-01
1.249999999999909933e-01,1.851961972601730011e-01,-1.531289902717190010e-01
1.499999999999910016e-01,1.812072009126819705e-01,-1.618486888441820204e-01
1.749999999999919953e-01,1.768658402250409822e-01,-1.714005097376349873e-01
1.999999999999919897e-01,1.722680936876799795e-01,-1.815871385104400049e-01
2.249999999999930111e-01,1.674810340255080132e-01,-1.922709462429059990e-01
2.499999999999930056e-01,1.625516969313939852e-01,-2.033556711448439858e-01
2.749999999999929723e-01,1.575136537573010032e-01,-2.147728071401049932e-01
2.999999999999939937e-01,1.523914039597419889e-01,-2.264725060216429831e-01
3.249999999999940159e-01,1.472032407320459924e-01,-2.384176459341700027e-01
3.499999999999939826e-01,1.419631292607569928e-01,-2.505799471447540117e-01
3.749999999999950040e-01,1.366819566708409872e-01,-2.629373895330119892e-01
3.999999999999950262e-01,1.313683778689850035e-01,-2.754724669144970051e-01
4.249999999999949929e-01,1.260293949403419878e-01,-2.881709939204190052e-01
4.499999999999960143e-01,1.206707558257619911e-01,-3.010212893992049721e-01
4.749999999999959810e-01,1.152972288130469924e-01,-3.140136203516200042e-01
4.999999999999960032e-01,1.099127936069739936e-01,-3.271398216096499945e-01
5.249999999999970246e-01,1.045207797763690050e-01,-3.403930254929110055e-01
5.499999999999970468e-01,9.912397438788858595e-02,-3.537674536499830213e-01
5.749999999999979572e-01,9.372471174032639962e-02,-3.672582424085920061e-01
5.999999999999979794e-01,8.832495094085039689e-02,-3.808612891923480182e-01
6.249999999999980016e-01,8.292634293939818435e-02,-3.945731172651250063e-01
6.499999999999990230e-01,7.753028726478548849e-02,-4.083907594166389932e-01
6.749999999999990452e-01,7.213797884387189441e-02,-4.223116608764599933e-01
6.999999999999989564e-01,6.675044581910459518e-02,-4.363336003433690435e-01
7.249999999999999778e-01,6.136857966783979684e-02,-4.504546268887590355e-01
7.500000000000000000e-01,5.599315899736329732e-02,-4.646730101235139743e-01
7.750000000000000222e-01,5.062486834949009307e-02,-4.789872009213389514e-01
8.000000000000010436e-01,4.526431309260359886e-02,-4.933958004772820427e-01
8.250000000000009548e-01,3.991203130331169580e-02,-5.078975357901199805e-01
8.500000000000009770e-01,3.456850332853609459e-02,-5.224912400940600055e-01
8.750000000000019984e-01,2.923415955739589595e-02,-5.371758371011939870e-01
9.000000000000020206e-01,2.390938680341809716e-02,-5.519503281901270153e-01
9.250000000000020428e-01,1.859453359927270080e-02,-5.668137818876319844e-01
9.500000000000029532e-01,1.328991463246459968e-02,-5.817653251500140010e-01
9.750000000000029754e-01,7.995814495546210363e-03,-5.968041360702820430e-01
1.000000000000000000e+00,2.712490883680589767e-03,-6.119294377260269258e-01
1.024999999999999911e+00,-2.559822657888750214e-03,-6.271404929489879931e-01
1.050000000000000044e+00,-7.820914356527678898e-03,-6.424365998465499938e-01
1.074999999999999956e+00,-1.307059214213959937e-02,-6.578170879424439788e-01
1.100000000000000089e+00,-1.830868183429539692e-02,-6.732813148317750018e-01
1.125000000000009992e+00,-2.353502554639999925e-02,-6.888286632668479958e-01
1.150000000000009903e+00,-2.874948027432649642e-02,-7.044585386065229660e-01
1.175000000000010036e+00,-3.395191664289229361e-02,-7.201703665745199379e-01
1.200000000000009948e+00,-3.914221778820829722e-02,-7.359635912819680881e-01
1.225000000000010081e+00,-4.432027835763699408e-02,-7.518376734772820313e-01
1.250000000000009992e+00,-4.948600361206829945e-02,-7.677920889926750370e-01
1.275000000000009903e+00,-5.463930861761509550e-02,-7.838263273615799775e-01
1.300000000000010036e+00,-5.978011751578699712e-02,-7.999398905853050135e-01
1.325000000000009948e+00,-6.490836286280719791e-02,-8.161322920305069673e-01
1.350000000000010081e+00,-7.002398503006009023e-02,-8.324030554417730654e-01
1.375000000000009992e+00,-7.512693165877039336e-02,-8.487517140558810125e-01
1.400000000000009903e+00,-8.021715716293180420e-02,-8.651778098060890487e-01
1.425000000000010036e+00,-8.529462227529190088e-02,-8.816808926064410024e-01
1.450000000000009948e+00,-9.035929363185489505e-02,-8.982605197073399994e-01
1.475000000000010081e+00,-9.541114339092969521e-02,-9.149162551147630440e-01
1.500000000000009992e+00,-1.004501488832419964e-01,-9.316476690664780014e-01
1.525000000000009903e+00,-1.054762922900509964e-01,-9.484543375594719494e-01
1.550000000000010036e+00,-1.104895603465049919e-01,-9.653358419232269672e-01
1.575000000000009948e+00,-1.154899440678639894e-01,-9.822917684344710798e-01
1.600000000000010081e+00,-1.204774384964579920e-01,-9.993217079693050842e-01
1.625000000000009992e+00,-1.254520424674509804e-01,-1.016425255689120011e+00
1.650000000000009903e+00,-1.304137583917419907e-01,-1.033602010757159961e+00
1.675000000000010036e+00,-1.353625920544639927e-01,-1.050851576082810102e+00
1.700000000000009948e+00,-1.402985524277290119e-01,-1.068173558091110031e+00
1.725000000000010081e+00,-1.452216514964009830e-01,-1.085567566515349913e+00
1.750000000000009992e+00,-1.501319040958030149e-01,-1.103033214210380031e+00
1.775000000000009903e+00,-1.550293277603579933e-01,-1.120570116985249998e+00
1.800000000000010036e+00,-1.599139425822939942e-01,-1.138177893453140133e+00
1.825000000000019940e+00,-1.647857710795919972e-01,-1.155856164897349991e+00
1.850000000000020073e+00,-1.696448116118139671e-01,-1.173604458183620025e+00
1.875000000000019984e+00,-1.744910625902899859e-01,-1.191422292207249933e+00
1.900000000000019895e+00,-1.793245519472449756e-01,-1.209309287347700046e+00
1.925000000000020028e+00,-1.841453094661950063e-01,-1.227265065666570010e+00
1.950000000000019940e+00,-1.889533666804209810e-01,-1.245289250798280012e+00
1.975000000000020073e+00,-1.937487567818670098e-01,-1.263381467867290109e+00
2.000000000000019984e+00,-1.985315145354019928e-01,-1.281541343413920009e+00
2.025000000000019895e+00,-2.033016761980029896e-01,-1.299768505327930201e+00
2.050000000000019806e+00,-2.080592794424699910e-01,-1.318062582789210069e+00
2.075000000000020162e+00,-2.128043632853600098e-01,-1.336423206214780057e+00
2.100000000000020073e+00,-2.175369680188219967e-01,-1.354850007211670038e+00
2.125000000000019984e+00,-2.222571351461689881e-01,-1.373342618535420057e+00
2.150000000000019895e+00,-2.269649073207410106e-01,-1.391900674053200060e+00
2.175000000000019806e+00,-2.316603282879739767e-01,-1.410523808711350080e+00
2.200000000000020162e+00,-2.363434428304129753e-01,-1.429211658507189897e+00
2.225000000000020073e+00,-2.410142967155039784e-01,-1.447963860464390073e+00
2.250000000000019984e+00,-2.456729366459700081e-01,-1.466780052611870167e+00
2.275000000000019895e+00,-2.503194102125999576e-01,-1.485659873965699873e+00
2.300000000000019806e+00,-2.549537658493220005e-01,-1.504602964513939822e+00
2.325000000000020162e+00,-2.595760527904029669e-01,-1.523608965203939958e+00
2.350000000000020073e+00,-2.641863210296569453e-01,-1.542677517932099951e+00
2.375000000000019984e+00,-2.687846212815350189e-01,-1.561808265535729934e+00
2.400000000000019895e+00,-2.733710049436719469e-01,-1.581000851785490102e+00
2.425000000000019806e+00,-2.779455240590890108e-01,-1.600254921371059957e+00
2.450000000000020162e+00,-2.825082312874029888e-01,-1.619570119919639950e+00
2.475000000000020073e+00,-2.870591798707650133e-01,-1.638946093987690089e+00
2.500000000000019984e+00,-2.915984236021159637e-01,-1.658382491057790009e+00
2.525000000000030109e+00,-2.961260167955500067e-01,-1.677878959539709891e+00
2.550000000000030020e+00,-3.006420142579289689e-01,-1.697435148772760138e+00
2.575000000000029932e+00,-3.051464712617109609e-01,-1.717050709028949962e+00
2.600000000000029843e+00,-3.096394435189009919e-01,-1.736725291517090097e+00
2.625000000000030198e+00,-3.141209871560839417e-01,-1.756458548387670016e+00
2.650000000000030109e+00,-3.185911586904839887e-01,-1.776250132738389942e+00
2.675000000000030020e+00,-3.230500150069959830e-01,-1.796099698620349905e+00
2.700000000000029932e+00,-3.274976133361419683e-01,-1.816006901044749933e+00
2.725000000000029843e+00,-3.319340112329139947e-01,-1.835971395990059873e+00
2.750000000000030198e+00,-3.363592665564539841e-01,-1.855992840409629974e+00
2.775000000000030109e+00,-3.407734374505379527e-01,-1.876070892239640076e+00
2.800000000000030020e+00,-3.451765823248259535e-01,-1.896205210407330144e+00
2.825000000000029932e+00,-3.495687513666929647e-01,-1.916395415801169788e+00
2.850000000000029843e+00,-3.539499872330099661e-01,-1.936641093543149728e+00
2.875000000000030198e+00,-3.583203485532940324e-01,-1.956941901599770217e+00
2.900000000000030109e+00,-3.626798945313730038e-01,-1.977297500683649956e+00
2.925000000000030020e+00,-3.670286845340519633e-01,-1.997707552445260104e+00
2.950000000000029932e+00,-3.713667780765599891e-01,-2.018171719481409720e+00
2.975000000000029843e+00,-3.756942348085249850e-01,-2.038689665343449864e+00
3.000000000000030198e+00,-3.800111145004619884e-01,-2.059261054545530101e+00
3.025000000000030109e+00,-3.843174770307880017e-01,-2.079885552572930063e+00
3.050000000000030020e+00,-3.886133823733229908e-01,-2.100562825890250007e+00
3.075000000000029932e+00,-3.928988905852509594e-01,-2.121292541949599819e+00
3.100000000000029843e+00,-3.971740617955459296e-01,-2.142074369198689876e+00
3.125000000000030198e+00,-4.014389561938119799e-01,-2.162907977088819766e+00
3.150000000000030109e+00,-4.056936340195459456e-01,-2.183793036082749772e+00
3.175000000000030020e+00,-4.099381555518089582e-01,-2.204729217662420027e+00
3.200000000000029932e+00,-4.141725810992559764e-01,-2.225716194336539999e+00
3.225000000000040057e+00,-4.183969709905620005e-01,-2.246753639647979917e+00
3.250000000000039968e+00,-4.226113855651839613e-01,-2.267841228181050273e+00
3.275000000000039879e+00,-4.268158851644729412e-01,-2.288978635568520215e+00
3.300000000000039790e+00,-4.310105301231120234e-01,-2.310165538498469839e+00
3.325000000000040146e+00,-4.351953807608879843e-01,-2.331401614721019921e+00
3.350000000000040057e+00,-4.393704973747519782e-01,-2.352686543054769874e+00
3.375000000000039968e+00,-4.435359402311639387e-01,-2.374020003392919964e+00
3.400000000000039879e+00,-4.476917695578269685e-01,-2.395401676704570271e+00
3.425000000000039790e+00,-4.518380455379389926e-01,-2.416831245047339927e+00
3.450000000000040146e+00,-4.559748283035899852e-01,-2.438308391573989820e+00
3.475000000000040057e+00,-4.601021779285959790e-01,-2.459832800534670127e+00
3.500000000000039968e+00,-4.642201544222039900e-01,-2.481404157281990042e+00
3.525000000000039879e+00,-4.683288177230179872e-01,-2.503022148275930281e+00
3.550000000000039790e+00,-4.724282276931809910e-01,-2.524686461088420319e+00
3.575000000000040146e+00,-4.765184441127569559e-01,-2.546396784407699787e+00
3.600000000000040057e+00,-4.805995266743510186e-01,-2.568152808042539981e+00
3.625000000000039968e+00,-4.846715349779319726e-01,-2.589954222926030170e+00
3.650000000000039879e+00,-4.887345285258529737e-01,-2.611800721119339919e+00
3.675000000000039790e+00,-4.927885667180839646e-01,-2.633691995815079956e+00
3.700000000000040146e+00,-4.968337088476230123e-01,-2.655627741340499615e+00
3.725000000000040057e+00,-5.008700140960949954e-01,-2.677607653160389845e+00
3.750000000000039968e+00,-5.048975415295339220e-01,-2.699631427879830348e+00
3.775000000000039879e+00,-5.089163500943399976e-01,-2.721698763246640063e+00
3.800000000000039790e+00,-5.129264986134010051e-01,-2.743809358153620259e+00
3.825000000000040146e+00,-5.169280457823699493e-01,-2.765962912640509863e+00
3.850000000000040057e+00,-5.209210501661220016e-01,-2.788159127895800005e+00
3.875000000000039968e+00,-5.249055701953468933e-01,-2.810397706258269679e+00
3.900000000000039879e+00,-5.288816641632939630e-01,-2.832678351218270052e+00
3.925000000000050004e+00,-5.328493902226659751e-01,-2.855000767418870211e+00
3.950000000000049916e+00,-5.368088063826500500e-01,-2.877364660656680062e+00
3.975000000000049827e+00,-5.407599705060860407e-01,-2.899769737882539999e+00
4.000000000000000000e+00,-5.447029403067569220e-01,-2.922215707201920143e+00
