timestep,ALIF0,ALIF1,ALIF2,ALIF3,ALIF4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0
38,0.116703264,0.0,0.0,0.0,0.0
39,0.11658662,0.0,0.0,0.0,0.0
40,0.11647009,0.0,0.0,0.0,0.0
41,0.116353676,0.0,0.0,0.0,0.0
42,0.11623738,0.0,0.0,0.0,0.0
43,0.1161212,0.0,0.0,0.0,0.0
44,0.11600514,0.0,0.0,0.0,0.0
45,0.11588919,0.0,0.0,0.0,0.0
46,0.11577336,0.0,0.0,0.0,0.0
47,0.11565764,0.0,0.0,0.0,0.0
48,0.11554204,0.0,0.0,0.0,0.0
49,0.115426555,0.0,0.0,0.0,0.0
50,0.11531118,0.0,0.0,0.0,0.0
51,0.2318992,0.0,0.0,0.0,0.0
52,0.23166741,0.0,0.0,0.0,0.0
53,0.23143587,0.0,0.0,0.0,0.0
54,0.23120454,0.0,0.0,0.0,0.0
55,0.23097345,0.0,0.0,0.0,0.0
56,0.23074259,0.0,0.0,0.0,0.0
57,0.23051196,0.0,0.0,0.0,0.0
58,0.23028156,0.0,0.0,0.0,0.0
59,0.2300514,0.0,0.0,0.0,0.0
60,0.22982146,0.0,0.0,0.0,0.0
61,0.22959174,0.0,0.0,0.0,0.0
62,0.22936226,0.0,0.0,0.0,0.0
63,0.22913301,0.0,0.0,0.0,0.0
64,0.228904,0.0,0.0,0.0,0.0
65,0.2286752,0.0,0.0,0.0,0.0
66,0.22844663,0.0,0.0,0.0,0.0
67,0.2282183,0.0,0.0,0.0,0.0
68,0.2279902,0.0,0.0,0.0,0.0
69,0.22776231,0.0,0.0,0.0,0.0
70,0.22753467,0.0,0.0,0.0,0.0
71,0.22730725,0.0,0.0,0.0,0.0
72,0.22708005,0.0,0.0,0.0,0.0
73,0.22685307,0.0,0.0,0.0,0.0
74,0.22662634,0.0,0.0,0.0,0.0
75,0.22639982,0.0,0.0,0.0,0.0
76,0.22617353,0.0,0.0,0.0,0.0
77,0.22594747,0.0,0.0,0.0,0.0
78,0.22572163,0.0,0.0,0.0,0.0
79,0.22549601,0.0,0.0,0.0,0.0
80,0.22527063,0.0,0.0,0.0,0.0
81,0.22504547,0.0,0.0,0.0,0.0
82,0.22482054,0.0,0.0,0.0,0.0
83,0.22459583,0.0,0.0,0.0,0.0
84,0.22437134,0.0,0.0,0.0,0.0
85,0.22414708,0.0,0.0,0.0,0.0
86,0.22392304,0.0,0.0,0.0,0.0
87,0.22369923,0.0,0.0,0.0,0.0
88,0.22347564,0.0,0.0,0.0,0.0
89,0.22325227,0.0,0.0,0.0,0.0
90,0.22302912,0.0,0.0,0.0,0.0
91,0.2228062,0.0,0.0,0.0,0.0
92,0.2225835,0.0,0.0,0.0,0.0
93,0.22236103,0.0,0.0,0.0,0.0
94,0.22213878,0.0,0.0,0.0,0.0
95,0.22191675,0.0,0.0,0.0,0.0
96,0.22169495,0.0,0.0,0.0,0.0
97,0.22147337,0.0,0.0,0.0,0.0
98,0.221252,0.0,0.0,0.0,0.0
99,0.22103085,0.0,0.0,0.0,0.0
100,0.22080992,0.0,0.0,0.0,0.0
101,0.22058922,0.0,0.0,0.0,0.0
102,0.22036874,0.0,0.0,0.0,0.0
103,0.22014849,0.0,0.0,0.0,0.0
104,0.21992844,0.0,0.0,0.0,0.0
105,0.21970862,0.0,0.0,0.0,0.0
106,0.21948902,0.0,0.0,0.0,0.0
107,0.21926965,0.0,0.0,0.0,0.0
108,0.21905048,0.0,0.0,0.0,0.0
109,0.21883154,0.0,0.0,0.0,0.0
110,0.21861282,0.0,0.0,0.0,0.0
111,0.21839431,0.0,0.0,0.0,0.0
112,0.21817602,0.0,0.0,0.0,0.0
113,0.21795796,0.0,0.0,0.0,0.0
114,0.2177401,0.0,0.0,0.0,0.0
115,0.21752247,0.0,0.0,0.0,0.0
116,0.21730505,0.0,0.0,0.0,0.0
117,0.21708785,0.0,0.0,0.0,0.0
118,0.21687087,0.0,0.0,0.0,0.0
119,0.2166541,0.0,0.0,0.0,0.0
120,0.21643756,0.0,0.0,0.0,0.0
121,0.21622123,0.0,0.0,0.0,0.0
122,0.21600512,0.0,0.0,0.0,0.0
123,0.21578921,0.0,0.116703264,0.0,0.0
124,0.21557353,0.0,0.11658662,0.0,0.0
125,0.21535806,0.0,0.11647009,0.0,0.0
126,0.21514282,0.0,0.116353676,0.0,0.0
127,0.21492778,0.0,0.11623738,0.0,0.0
128,0.21471296,0.0,0.1161212,0.0,0.0
129,0.3312016,0.0,0.11600514,0.0,0.0
130,0.33087057,0.0,0.11588919,0.0,0.0
131,0.33053985,0.0,0.11577336,0.0,0.0
132,0.33020946,0.0,0.11565764,0.0,0.0
133,0.3298794,0.0,0.11554204,0.0,0.0
134,0.3295497,0.0,0.115426555,0.0,0.0
135,0.32922032,0.0,0.11531118,0.0,0.0
136,0.32889128,0.0,0.11519593,0.0,0.0
137,0.32856256,0.0,0.11508079,0.0,0.0
138,0.32823417,0.0,0.11496577,0.0,0.0
139,0.3279061,0.0,0.11485086,0.0,0.0
140,0.32757837,0.0,0.114736065,0.0,0.0
141,0.32725096,0.0,0.114621386,0.0,0.0
142,0.32692388,0.0,0.11450682,0.0,0.0
143,0.32659712,0.0,0.11439237,0.0,0.0
144,0.3262707,0.0,0.11427803,0.0,0.0
145,0.3259446,0.0,0.11416381,0.0,0.0
146,0.3256188,0.0,0.1140497,0.0,0.0
147,0.32529333,0.0,0.11393571,0.0,0.0
148,0.3249682,0.0,0.11382183,0.0,0.0
149,0.32464337,0.0,0.113708064,0.0,0.0
150,0.3243189,0.0,0.11359441,0.0,0.0
151,0.32399473,0.0,0.11348087,0.0,0.0
152,0.3236709,0.0,0.113367446,0.0,0.0
153,0.3233474,0.0,0.11325414,0.0,0.0
154,0.3230242,0.0,0.11314094,0.0,0.0
155,0.32270133,0.0,0.113027856,0.0,0.0
156,0.32237878,0.0,0.11291488,0.0,0.0
157,0.32205656,0.0,0.11280202,0.0,0.0
158,0.32173467,0.0,0.11268927,0.0,0.0
159,0.3214131,0.0,0.11257664,0.0,0.0
160,0.32109183,0.0,0.11246412,0.0,0.0
161,0.3207709,0.0,0.112351716,0.0,0.0
162,0.32045028,0.0,0.11223942,0.0,0.0
163,0.32013,0.0,0.11212724,0.0,0.0
164,0.31981,0.0,0.112015165,0.0,0.0
165,0.31949034,0.0,0.111903206,0.0,0.0
166,0.319171,0.0,0.11179136,0.0,0.0
167,0.318852,0.0,0.11167962,0.0,0.0
168,0.3185333,0.0,0.111568,0.0,0.0
169,0.31821492,0.0,0.11145648,0.0,0.0
170,0.31789687,0.0,0.11134508,0.0,0.0
171,0.31757912,0.0,0.11123379,0.0,0.0
172,0.3172617,0.0,0.111122616,0.0,0.0
173,0.3169446,0.0,0.11101155,0.0,0.0
174,0.3166278,0.0,0.110900596,0.0,0.0
175,0.31631133,0.0,0.110789746,0.0,0.0
176,0.3159952,0.0,0.11067901,0.0,0.0
177,0.31567934,0.0,0.11056838,0.0,0.0
178,0.31536382,0.0,0.11045787,0.0,0.0
179,0.3150486,0.0,0.110347465,0.0,0.0
180,0.3147337,0.0,0.110237174,0.0,0.0
181,0.31441912,0.0,0.11012699,0.0,0.0
182,0.31410486,0.0,0.11001691,0.0,0.0
183,0.31379092,0.0,0.10990695,0.0,0.0
184,0.31347728,0.0,0.1097971,0.0,0.0
185,0.31316397,0.0,0.10968735,0.0,0.0
186,0.31285095,0.0,0.109577715,0.0,0.0
187,0.31253827,0.0,0.10946819,0.0,0.0
188,0.31222588,0.0,0.10935878,0.0,0.0
189,0.31191382,0.0,0.10924947,0.0,0.0
190,0.31160206,0.0,0.10914028,0.0,0.0
191,0.3112906,0.0,0.10903119,0.0,0.0
192,0.31097946,0.0,0.10892221,0.0,0.0
193,0.31066862,0.0,0.108813345,0.0,0.0
194,0.3103581,0.0,0.10870458,0.0,0.0
195,0.3100479,0.0,0.10859593,0.0,0.0
196,0.309738,0.0,0.10848739,0.0,0.0
197,0.30942842,0.0,0.108378954,0.0,0.0
198,0.30911914,0.0,0.10827063,0.0,0.0
199,0.30881017,0.0,0.10816241,0.0,0.0
200,0.3085015,0.0,0.1080543,0.0,0.0
201,0.30819315,0.0,0.1079463,0.0,0.0
202,0.3078851,0.0,0.10783841,0.0,0.0
203,0.30757737,0.0,0.10773062,0.0,0.0
204,0.30726993,0.0,0.107622944,0.0,0.0
205,0.30696282,0.0,0.10751537,0.0,0.0
206,0.306656,0.0,0.10740791,0.0,0.0
207,0.3063495,0.0,0.10730056,0.0,0.0
208,0.3060433,0.0,0.107193306,0.0,0.0
209,0.3057374,0.0,0.10708617,0.0,0.0
210,0.3054318,0.0,0.10697913,0.0,0.116703264
211,0.30512652,0.0,0.10687221,0.0,0.11658662
212,0.30482155,0.0,0.10676539,0.0,0.11647009
213,0.30451688,0.0,0.106658675,0.0,0.116353676
214,0.3042125,0.0,0.10655207,0.0,0.11623738
215,0.30390844,0.0,0.10644557,0.0,0.1161212
216,0.3036047,0.0,0.10633918,0.0,0.11600514
217,0.30330124,0.0,0.10623289,0.0,0.11588919
218,0.3029981,0.0,0.10612671,0.0,0.11577336
219,0.30269524,0.0,0.10602064,0.0,0.11565764
220,0.3023927,0.0,0.10591467,0.0,0.11554204
221,0.30209044,0.0,0.1058088,0.0,0.115426555
222,0.30178848,0.0,0.10570305,0.0,0.11531118
223,0.30148685,0.0,0.1055974,0.0,0.11519593
224,0.30118552,0.0,0.105491854,0.0,0.11508079
225,0.3008845,0.0,0.10538641,0.0,0.11496577
226,0.30058375,0.0,0.10528108,0.0,0.11485086
227,0.3002833,0.0,0.105175845,0.0,0.114736065
228,0.29998317,0.0,0.10507072,0.0,0.114621386
229,0.29968333,0.0,0.1049657,0.0,0.23121008
230,0.2993838,0.0,0.10486079,0.0,0.23097898
231,0.29908454,0.0,0.10475598,0.0,0.23074812
232,0.2987856,0.0,0.10465128,0.0,0.23051748
233,0.29848695,0.0,0.10454668,0.0,0.23028708
234,0.2981886,0.0,0.10444219,0.0,0.2300569
235,0.29789054,0.0,0.1043378,0.0,0.22982696
236,0.2975928,0.0,0.10423351,0.0,0.22959724
237,0.29729533,0.0,0.10412933,0.0,0.22936776
238,0.29699817,0.0,0.10402525,0.0,0.22913851
239,0.2967013,0.0,0.10392128,0.0,0.22890948
240,0.29640475,0.0,0.10381741,0.0,0.22868069
241,0.29610848,0.0,0.10371365,0.0,0.22845212
242,0.29581252,0.0,0.10360999,0.0,0.22822377
243,0.29551685,0.0,0.10350643,0.0,0.22799566
244,0.29522148,0.0,0.10340297,0.0,0.22776778
245,0.2949264,0.0,0.10329962,0.0,0.22754012
246,0.29463163,0.0,0.10319637,0.0,0.2273127
247,0.29433715,0.0,0.10309322,0.0,0.2270855
248,0.29404297,0.0,0.10299018,0.0,0.22685853
249,0.29374906,0.0,0.10288724,0.0,0.22663178
250,0.29345545,0.0,0.1027844,0.0,0.22640525
251,0.29316214,0.0,0.10268167,0.0,0.22617896
252,0.29286912,0.0,0.102579035,0.0,0.2259529
253,0.2925764,0.0,0.10247651,0.0,0.34243032
254,0.29228398,0.0,0.102374084,0.0,0.34208807
255,0.29199183,0.0,0.10227176,0.0,0.34174615
256,0.29169998,0.0,0.102169536,0.0,0.3414046
257,0.29140842,0.0,0.10206742,0.0,0.34106335
258,0.29111716,0.0,0.1019654,0.0,0.34072244
259,0.2908262,0.0,0.10186348,0.0,0.3403819
260,0.2905355,0.0,0.10176167,0.0,0.34004167
261,0.29024512,0.0,0.10165995,0.0,0.3397018
262,0.28995502,0.0,0.10155834,0.0,0.33936226
263,0.2896652,0.0,0.101456836,0.0,0.33902305
264,0.28937566,0.0,0.101355426,0.0,0.3386842
265,0.28908643,0.0,0.10125412,0.0,0.33834568
266,0.2887975,0.0,0.10115292,0.0,0.3380075
267,0.28850883,0.0,0.101051815,0.0,0.33766967
268,0.28822047,0.0,0.100950815,0.0,0.33733216
269,0.2879324,0.0,0.10084991,0.0,0.336995
270,0.2876446,0.0,0.10074911,0.0,0.33665818
271,0.2873571,0.0,0.10064841,0.0,0.33632168
272,0.2870699,0.0,0.10054781,0.0,0.3359855
273,0.28678295,0.0,0.10044731,0.0,0.3356497
274,0.2864963,0.0,0.100346915,0.0,0.3353142
275,0.28620994,0.0,0.100246616,0.0,0.33497906
276,0.28592387,0.0,0.10014642,0.0,0.33464423
277,0.2856381,0.0,0.10004632,0.0,0.33430976
278,0.2853526,0.0,0.09994633,0.0,0.3339756
279,0.28506738,0.0,0.09984643,0.0,0.45034507
280,0.28478244,0.0,0.09974663,0.0,0.44989493
281,0.2844978,0.0,0.09964693,0.0,0.44944525
282,0.28421345,0.0,0.099547334,0.0,0.44899604
283,0.28392938,0.0,0.09944784,0.116703264,0.44854727
284,0.2836456,0.0,0.09934844,0.11658662,0.44809896
285,0.2833621,0.0,0.09924914,0.11647009,0.4476511
286,0.28307888,0.0,0.09914994,0.116353676,0.44720367
287,0.28279594,0.0,0.09905084,0.11623738,0.4467567
288,0.2825133,0.0,0.09895184,0.1161212,0.44631016
289,0.2822309,0.0,0.09885293,0.11600514,0.44586408
290,0.28194883,0.0,0.09875413,0.11588919,0.44541845
291,0.28166702,0.0,0.098655425,0.11577336,0.44497326
292,0.28138548,0.0,0.09855682,0.11565764,0.4445285
293,0.28110424,0.0,0.098458305,0.11554204,0.44408417
294,0.28082326,0.0,0.0983599,0.115426555,0.4436403
295,0.28054258,0.0,0.09826159,0.11531118,0.44319686
296,0.28026217,0.0,0.098163374,0.11519593,0.44275388
297,0.27998206,0.0,0.09806526,0.11508079,0.44231135
298,0.27970222,0.0,0.09796724,0.11496577,0.44186926
299,0.27942264,0.0,0.097869314,0.11485086,0.44142762
300,0.27914336,0.0,0.097771496,0.114736065,0.4409864
301,0.27886435,0.0,0.097673774,0.114621386,0.44054562
302,0.2785856,0.0,0.09757615,0.11450682,0.4401053
303,0.27830717,0.0,0.09747862,0.11439237,0.4396654
304,0.278029,0.0,0.09738119,0.11427803,0.43922597
305,0.2777511,0.0,0.097283855,0.11416381,0.43878695
306,0.27747348,0.0,0.09718662,0.1140497,0.43834838
307,0.27719614,0.0,0.09708948,0.11393571,0.43791026
308,0.27691907,0.0,0.09699243,0.11382183,0.43747255
309,0.2766423,0.0,0.096895486,0.113708064,0.4370353
310,0.2763658,0.0,0.096798636,0.11359441,0.43659848
311,0.27608955,0.0,0.09670188,0.11348087,0.43616208
312,0.2758136,0.0,0.09660523,0.113367446,0.43572614
313,0.27553794,0.0,0.09650867,0.11325414,0.43529063
314,0.27526253,0.0,0.096412204,0.11314094,0.43485555
315,0.2749874,0.0,0.09631584,0.113027856,0.4344209
316,0.27471253,0.0,0.09621957,0.11291488,0.4339867
317,0.27443796,0.0,0.0961234,0.11280202,0.43355292
318,0.27416366,0.0,0.09602732,0.11268927,0.4331196
319,0.27388963,0.0,0.095931344,0.11257664,0.4326867
320,0.27361587,0.0,0.09583546,0.11246412,0.43225423
321,0.27334237,0.0,0.09573967,0.112351716,0.43182218
322,0.27306917,0.0,0.095643975,0.11223942,0.43139058
323,0.27279624,0.0,0.09554838,0.11212724,0.4309594
324,0.27252358,0.0,0.095452875,0.112015165,0.43052864
325,0.2722512,0.0,0.09535747,0.111903206,0.43009833
326,0.27197906,0.0,0.09526216,0.11179136,0.42966843
327,0.2717072,0.0,0.095166944,0.11167962,0.42923898
328,0.27143562,0.0,0.09507182,0.111568,0.42880994
329,0.27116433,0.0,0.0949768,0.11145648,0.42838135
330,0.2708933,0.0,0.09488187,0.11134508,0.42795318
331,0.27062255,0.0,0.2114903,0.11123379,0.42752543
332,0.27035207,0.0,0.21127892,0.111122616,0.42709813
333,0.27008185,0.0,0.21106774,0.11101155,0.42667124
334,0.2698119,0.0,0.21085677,0.110900596,0.42624477
335,0.26954222,0.0,0.21064602,0.110789746,0.42581874
336,0.2692728,0.0,0.21043548,0.11067901,0.42539313
337,0.26900366,0.0,0.21022515,0.11056838,0.42496794
338,0.26873478,0.0,0.21001503,0.11045787,0.42454317
339,0.26846617,0.0,0.20980512,0.110347465,0.42411885
340,0.26819783,0.0,0.20959541,0.110237174,0.42369494
341,0.26792976,0.0,0.20938592,0.11012699,0.42327145
342,0.26766196,0.0,0.20917663,0.11001691,0.42284837
343,0.26739442,0.0,0.20896755,0.10990695,0.42242575
344,0.26712716,0.0,0.20875868,0.1097971,0.42200354
345,0.26686016,0.0,0.20855002,0.10968735,0.42158175
346,0.26659343,0.0,0.20834157,0.109577715,0.42116037
347,0.26632696,0.0,0.20813332,0.10946819,0.4207394
348,0.26606077,0.0,0.32462856,0.10935878,0.42031887
349,0.26579484,0.0,0.3243041,0.10924947,0.41989875
350,0.2655292,0.0,0.32397994,0.10914028,0.41947904
351,0.2652638,0.0,0.3236561,0.10903119,0.41905978
352,0.26499867,0.0,0.3233326,0.10892221,0.41864094
353,0.2647338,0.0,0.32300943,0.108813345,0.41822252
354,0.26446918,0.0,0.32268658,0.10870458,0.4178045
355,0.26420483,0.0,0.43906733,0.10859593,0.41738692
356,0.26394075,0.0,0.4386285,0.10848739,0.41696975
357,0.26367694,0.0,0.43819007,0.108378954,0.416553
358,0.2634134,0.0,0.4377521,0.10827063,0.41613665
359,0.26315013,0.0,0.43731457,0.10816241,0.41572073
360,0.2628871,0.0,0.43687746,0.1080543,0.41530523
361,0.26262432,0.0,0.4364408,0.1079463,0.4148901
362,0.26236182,0.0,0.55270785,0.10783841,0.4144754
363,0.2620996,0.0,0.55215544,0.10773062,0.41406113
364,0.26183763,0.0,0.55160356,0.107622944,0.41364726
365,0.2615759,0.0,0.5510522,0.10751537,0.41323382
366,0.26131445,0.0,0.5505014,0.10740791,0.4128208
367,0.26105326,0.0,0.5499512,0.10730056,0.41240817
368,0.26079234,0.0,0.6661048,0.107193306,0.41199598
369,0.2605317,0.0,0.665439,0.10708617,0.41158417
370,0.26027128,0.0,0.6647739,0.10697913,0.41117278
371,0.26001114,0.0,0.6641094,0.10687221,0.4107618
372,0.25975126,0.0,0.66344565,0.10676539,0.41035125
373,0.25949162,0.0,0.66278255,0.106658675,0.4099411
374,0.25923225,0.0,0.6621201,0.10655207,0.40953135
375,0.25897315,0.0,0.6614583,0.10644557,0.40912202
376,0.25871432,0.0,0.6607972,0.10633918,0.4087131
377,0.25845572,0.0,0.77684,0.10623289,0.4083046
378,0.2581974,0.0,0.7760635,0.10612671,0.4078965
379,0.25793934,0.0,0.7752878,0.10602064,0.4074888
380,0.25768152,0.0,0.7745129,0.10591467,0.4070815
381,0.25742397,0.0,0.77373874,0.1058088,0.40667462
382,0.25716668,0.0,0.7729654,0.10570305,0.40626815
383,0.25690964,0.0,0.7721928,0.1055974,0.4058621
384,0.25665286,0.0,0.77142096,0.105491854,0.40545642
385,0.25639632,0.0,0.8873532,0.10538641,0.40505117
386,0.25614005,0.0,0.88646626,0.10528108,0.4046463
387,0.25588405,0.0,0.88558024,0.105175845,0.40424186
388,0.2556283,0.0,0.8846951,0.10507072,0.40383783
389,0.2553728,0.0,0.8838109,0.1049657,0.4034342
390,0.25511754,0.0,0.8829275,0.10486079,0.40303096
391,0.25486255,0.0,0.882045,0.10475598,0.40262812
392,0.2546078,0.0,0.88116336,0.10465128,0.4022257
393,0.2543533,0.0,0.9969859,0.10454668,0.40182367
394,0.25409907,0.0,0.99598944,0.10444219,0.40142205
395,0.2538451,0.0,0.9949939,0.1043378,0.40102082
396,0.2535914,0.0,0.9939994,0.10423351,0.40062
397,0.25333792,0.0,0.99300593,0.10412933,0.4002196
398,0.25308472,0.0,0.9920134,0.10402525,0.39981955
399,0.25283176,0.0,0.9910219,0.10392128,0.39941993
400,0.25257906,0.0,1.1067322,0.10381741,0.3990207
401,0.2523266,0.0,1.1056261,0.10371365,0.3986219
402,0.2520744,0.0,1.104521,0.10360999,0.39822346
403,0.25182244,0.0,1.103417,0.10350643,0.39782542
404,0.25157073,0.0,1.1023141,0.10340297,0.3974278
405,0.2513193,0.0,1.1012124,0.10329962,0.39703056
406,0.2510681,0.0,1.1001117,0.10319637,0.3966337
407,0.25081715,0.0,1.0990121,0.10309322,0.39623728
408,0.25056645,0.0,1.0979136,0.10299018,0.39584124
409,0.25031602,0.0,1.2134073,0.10288724,0.3954456
410,0.25006583,0.0,1.2121944,0.1027844,0.39505035
411,0.2498159,0.0,1.2109828,0.10268167,0.3946555
412,0.2495662,0.0,1.2097725,0.102579035,0.39426103
413,0.24931675,0.0,1.2085633,0.10247651,0.39386696
414,0.24906756,0.0,1.2073554,0.102374084,0.39347327
415,0.36552188,0.0,1.2061486,0.10227176,0.39308
416,0.36515653,0.0,1.2049431,0.102169536,0.3926871
417,0.36479154,0.0,1.2037387,0.10206742,0.39229462
418,0.36442694,0.0,1.2025355,0.1019654,0.3919025
419,0.3640627,0.0,1.2013335,0.10186348,0.39151078
420,0.3636988,0.0,1.2001327,0.10176167,0.39111948
421,0.36333528,0.0,1.1989331,0.10165995,0.39072856
422,0.3629721,0.0,1.1977348,0.10155834,0.39033803
423,0.4793126,0.0,1.1965377,0.101456836,0.3899479
424,0.47883353,0.0,1.1953418,0.101355426,0.38955814
425,0.47835493,0.0,1.1941471,0.10125412,0.38916877
426,0.4778768,0.0,1.1929536,0.10115292,0.3887798
427,0.47739917,0.0,1.1917613,0.101051815,0.3883912
428,0.476922,0.0,1.1905701,0.100950815,0.388003
429,0.47644532,0.0,1.1893802,0.10084991,0.38761517
430,0.4759691,0.0,1.1881914,0.10074911,0.38722774
431,0.47549337,0.0,1.1870039,0.10064841,0.3868407
