series,overdrive_V,I_over_Ion,Vt_V,Ion_A
"TCAD, programmed",2.6562847033377164,3.5006667466370387,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.6762847033378163,3.5052622854149114,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.696284703337906,3.509792474289245,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.7162847033380064,3.514258776795716,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.7362847033381064,3.5186626112106225,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.7562847033382063,3.523005353629845,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.7762847033383062,3.527288343615189,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.7962847033383964,3.5315127957252823,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.8162847033384963,3.535679914841934,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.8362847033385963,3.5397910357368714,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.856284703338696,3.5438473282133858,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.876284703338796,3.5478499350821844,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.8962847033388863,3.551799968993788,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.9162847033389863,3.555698512670506,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.936284703339086,3.5595466196948093,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.956284703339186,3.563345315420758,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.9762847033392763,3.567095598080637,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.9962847033393762,3.5707984396223598,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.016284703339476,3.5744547864832183,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.036284703339576,3.5780655605305465,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.0562847033396765,3.5816316603927945,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.0762847033397764,3.5851539618287225,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.096284703339866,3.588633313525298,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.116284703339966,3.592070545653726,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.1362847033400665,3.595466471548036,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.1562847033401664,3.598821884023987,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.1762847033402664,3.602137553732561,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.1962847033403565,3.6054142340962034,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.2162847033404565,3.6086526604384157,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.2362847033405564,3.6118535476856146,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.2562847033406563,3.615017594898346,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.2762847033407563,3.61814548489644,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.2962847033408464,3.621237883062308,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.3162847033409464,3.624295441270997,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.3362847033410463,3.6273187871977264,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.3562847033411463,3.630308514870705,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.376284703341246,3.6332652620691612,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.3962847033413364,3.636189621167715,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.4162847033414363,3.639082172744727,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.4362847033415362,3.6419434806055047,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.456284703341636,3.6447740896944514,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.476284703341736,3.6475745527646595,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.4962847033418263,3.6503453950678817,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.516284703341926,3.6530871296234646,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.536284703342026,3.655800260017709,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.5562847033421265,3.6584852804774264,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.5762847033422265,3.6611426802087794,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.596284703342316,3.6637729424292735,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.616284703342416,3.666376544513451,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.6362847033425165,3.6689539601495818,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.6562847033426165,3.671505662909002,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.6762847033427164,3.6740321338591273,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.696284703342806,3.6765338781813797,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.7162847033429065,3.679011479744794,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.7362847033430064,3.681439024716159,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.7562847033431064,3.6838339070235624,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.7762847033432063,3.686205843835737,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.7962847033432965,3.6885550875976985,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.8162847033433964,3.6908819198169733,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.8362847033434964,3.693186637266725,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.8562847033435963,3.6954695423023307,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.8762847033436962,3.6977309384475747,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.8962847033437864,3.6999711280314314,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.9162847033438863,3.702190410833887,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.9362847033439863,3.7043890832424076,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.956284703344086,3.7065674377493094,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.976284703344186,3.708725762605196,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",3.9962847033442763,3.7108643416157387,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.016284703344376,3.7129834540337,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.036284703344476,3.7150833740209404,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.056284703344576,3.7171643717890017,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.076284703344676,3.719226712734358,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.096284703344766,3.721270657494997,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.116284703344866,3.723296462118746,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.136284703344966,3.7253043781476762,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.156284703345066,3.727294652644977,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.176284703345166,3.729267528094053,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.196284703345256,3.7312232427535728,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.216284703345356,3.7331620306900013,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.236284703345456,3.7350841217163033,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.256284703345556,3.736989741669666,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.276284703345656,3.7388791123483145,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.296284703345746,3.740752452033473,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.316284703345846,3.742609973267609,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.336284703345946,3.7444518829020534,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.356284703346046,3.7462783926461136,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.376284703346146,3.7480897019285964,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.396284703346236,3.749886042521597,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.416284703346336,3.751667492619056,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",4.436284703346436,3.753427358115187,-0.9362847033464362,1.3794676837217941e-06
"Liao 2022, erased",-3.708953996945783,,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",-3.358839727098072,,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",-3.0713211270994956,,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",-2.7824925176318294,,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",-2.556886104281124,,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",-2.2478947403761573,,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",-1.898634824530026,,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",-1.6407338299195757,,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",-1.393797044996076,,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",-1.1374054091217514,,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",-0.8816118210485343,,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",-0.6458670735457394,4.9600038422251185e-08,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",-0.39349090147884336,1.1751350073973697e-05,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",-0.1409438586116306,0.0035925560677315745,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",0.13017114455659862,0.11121928309091575,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",0.4622015880375222,1.204883839862222,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",0.6693824334208057,3.661467557948993,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",0.8966405978412341,6.079459006443579,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",1.1855261642423383,7.822843443501557,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",1.4952579682820106,12.98044550221195,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",1.7632972970445486,12.95281157825834,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",2.2373498540548797,10.662381020551132,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",2.5467399164939195,12.079097336202087,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",2.9178712947805105,12.043506460103728,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, erased",3.227204400286111,12.802922604946291,0.21347851334582113,4.2056467840873255e-07
"Liao 2022, programmed",-2.5749277910075774,,-0.9250722089924226,6.18187674001928e-07
"Liao 2022, programmed",-2.1749277910075775,,-0.9250722089924226,6.18187674001928e-07
"Liao 2022, programmed",-1.7749277910075776,,-0.9250722089924226,6.18187674001928e-07
"Liao 2022, programmed",-1.3749277910075772,,-0.9250722089924226,6.18187674001928e-07
"Liao 2022, programmed",-0.9749277910075773,,-0.9250722089924226,6.18187674001928e-07
"Liao 2022, programmed",-0.5749277910075774,,-0.9250722089924226,6.18187674001928e-07
"Liao 2022, programmed",-0.1749277910075775,1.020725625140875e-05,-0.9250722089924226,6.18187674001928e-07
"Liao 2022, programmed",0.013572208992422619,0.025577003498766918,-0.9250722089924226,6.18187674001928e-07
"Liao 2022, programmed",0.20757220899242257,0.14858456019375604,-0.9250722089924226,6.18187674001928e-07
"Liao 2022, programmed",0.3945722089924226,0.909862850113425,-0.9250722089924226,6.18187674001928e-07
"Liao 2022, programmed",0.5920722089924226,4.189666195110715,-0.9250722089924226,6.18187674001928e-07
"Liao 2022, programmed",0.9530722089924226,6.312806552689385,-0.9250722089924226,6.18187674001928e-07
"Liao 2022, programmed",1.5000722089924226,7.360224396816121,-0.9250722089924226,6.18187674001928e-07
"Liao 2022, programmed",1.8090722089924225,7.344048079460477,-0.9250722089924226,6.18187674001928e-07
"Liao 2022, programmed",2.2420722089924228,7.796984965418393,-0.9250722089924226,6.18187674001928e-07
